"Date","Price","Condition","YearBuilt","Age","HouseType","Storey","Neighbours","Orientation","Community","M2built","M2eff","Bedrooms","Bathrooms","Bathrooms2","Elevator","Heating","Water","ParkingPlaces","Cod","CP","District","DirExacta","Type","Street","Num","Origin","Neighbourhood"
"2009-04-29",275000,"segunda mano / a reformar",NA,"+ 30 años","  piso",6,2,NA,14,110,0,5,2,NA,FALSE,"desc/no tiene","central",0,"VW0000002254266",48003,"Ibaiondo",TRUE,"CALLE","ARECHAGA","4","PARTICULAR",30
"2009-09-08",240000,"segunda mano / a reformar",NA,"+ 30 años","  piso",6,2,NA,14,110,0,5,2,NA,FALSE,"desc/no tiene","central",0,"VW0000002254266",48003,"Ibaiondo",TRUE,"CALLE","ARECHAGA","4","PARTICULAR",30
"2011-03-07",200000,"segunda mano / a reformar",NA,"+ 30 años","  piso",6,2,NA,14,110,0,5,2,NA,FALSE,"desc/no tiene","central",0,"VW0000002254266",48003,"Ibaiondo",TRUE,"CALLE","ARECHAGA","4","PARTICULAR",30
"2010-07-07",204344,"segunda mano / buen estado",NA,"+ 30 años","  piso",4,2,NA,15,50,46,1,1,NA,FALSE,"individual","central",0,"VW0000003199800",48005,"Casco Viejo",TRUE,"CALLE","BARRENKALE BARRENA","11","PARTICULAR",NA
"2010-08-03",199999,"segunda mano / buen estado",NA,"+ 30 años","  piso",4,2,NA,15,50,46,1,1,NA,FALSE,"individual","central",0,"VW0000003199800",48005,"Casco Viejo",TRUE,"CALLE","BARRENKALE BARRENA","11","PARTICULAR",NA
"2010-09-09",192324,"segunda mano / buen estado",NA,"+ 30 años","  piso",4,2,NA,15,50,46,1,1,NA,FALSE,"individual","central",0,"VW0000003199800",48005,"Casco Viejo",TRUE,"CALLE","BARRENKALE BARRENA","11","PARTICULAR",NA
"2010-12-13",189319,"segunda mano / buen estado",NA,"+ 30 años","  piso",4,2,NA,15,50,46,1,1,NA,FALSE,"individual","central",0,"VW0000003199800",48005,"Casco Viejo",TRUE,"CALLE","BARRENKALE BARRENA","11","PARTICULAR",NA
"2011-01-17",186314,"segunda mano / buen estado",NA,"+ 30 años","  piso",4,2,NA,15,50,46,1,1,NA,FALSE,"individual","central",0,"VW0000003199800",48005,"Casco Viejo",TRUE,"CALLE","BARRENKALE BARRENA","11","PARTICULAR",NA
"2011-02-12",179999,"segunda mano / buen estado",NA,"+ 30 años","  piso",4,2,NA,15,50,46,1,1,NA,FALSE,"individual","central",0,"VW0000003199800",48005,"Casco Viejo",TRUE,"CALLE","BARRENKALE BARRENA","11","PARTICULAR",NA
"2010-09-09",98000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,35,NA,1,1,NA,FALSE,"individual",NA,0,"VC0000003421722",48003,"Ibaiondo",TRUE,"CALLE","ARECHAGA","9","PARTICULAR",30
"2011-01-10",264445,"segunda mano / a reformar",NA,"no consta","  piso",NA,NA,NA,0,120,110,5,1,NA,TRUE,"desc/no tiene","colectiva",0,"VW0000003765756",48015,"Rekalde",TRUE,"VIA","CARMELO GIL","9","PARTICULAR",NA
"2011-01-26",228385,"segunda mano / a reformar",NA,"no consta","  piso",NA,NA,NA,0,120,110,5,1,NA,TRUE,"desc/no tiene","colectiva",0,"VW0000003765756",48015,"Rekalde",TRUE,"VIA","CARMELO GIL","9","PARTICULAR",NA
"2011-03-19",222374,"segunda mano / a reformar",NA,"no consta","  piso",NA,NA,NA,0,120,110,5,1,NA,TRUE,"desc/no tiene","colectiva",0,"VW0000003765756",48015,"Rekalde",TRUE,"VIA","CARMELO GIL","9","PARTICULAR",NA
"2010-10-23",246000,"segunda mano / buen estado",NA,"+ 30 años","  piso",5,4,NA,0,65,60,2,1,NA,TRUE,"desc/no tiene","colectiva",0,"VW0000003526378",48002,"Rekalde",TRUE,"CALLE","AMBOTO","1","PARTICULAR",16
"2010-08-31",249000,"segunda mano / buen estado",NA,"+ 30 años","  piso",5,2,"sur",30,65,60,2,1,NA,TRUE,"desc/no tiene","central",0,"VW0000003372700",48012,"Basurto - Zorroza",TRUE,"CALLE","AUTONOMIA","73","PARTICULAR",7
"2010-10-26",235000,"segunda mano / buen estado",NA,"+ 30 años","  piso",5,2,"sur",30,65,60,2,1,NA,TRUE,"desc/no tiene","central",0,"VW0000003372700",48012,"Basurto - Zorroza",TRUE,"CALLE","AUTONOMIA","73","PARTICULAR",7
"2010-11-24",228385,"segunda mano / buen estado",NA,"+ 30 años","  piso",5,2,"sur",30,65,60,2,1,NA,TRUE,"desc/no tiene","central",0,"VW0000003372700",48012,"Basurto - Zorroza",TRUE,"CALLE","AUTONOMIA","73","PARTICULAR",7
"2010-12-26",219370,"segunda mano / buen estado",NA,"+ 30 años","  piso",5,2,"sur",30,65,60,2,1,NA,TRUE,"desc/no tiene","central",0,"VW0000003372700",48012,"Basurto - Zorroza",TRUE,"CALLE","AUTONOMIA","73","PARTICULAR",7
"2011-04-07",299900,"segunda mano / buen estado",NA,"no consta","  piso",7,4,NA,100,85,70,3,2,NA,TRUE,"central","indet",0,"VW0000004057358",48012,"Basurto - Zorroza",TRUE,"CALLE","PABLO ALZOLA","23","PARTICULAR",7
"2007-10-28",480000,"segunda mano / buen estado",NA,"+ 30 años","  dúplex",6,2,"sudeste",25,120,105,2,2,NA,FALSE,"individual","central",0,"VW0000001119217",48005,"Casco Viejo",TRUE,"CALLE","TENDERIA","38","PARTICULAR",11
"2008-07-16",450000,"segunda mano / buen estado",NA,"+ 30 años","  dúplex",6,2,"sudeste",25,120,105,2,2,NA,FALSE,"individual","central",0,"VW0000001119217",48005,"Casco Viejo",TRUE,"CALLE","TENDERIA","38","PARTICULAR",11
"2009-06-14",420000,"segunda mano / buen estado",NA,"+ 30 años","  dúplex",6,2,"sudeste",25,120,105,2,2,NA,FALSE,"individual","central",0,"VW0000001119217",48005,"Casco Viejo",TRUE,"CALLE","TENDERIA","38","PARTICULAR",11
"2008-01-12",252425,"segunda mano / buen estado",NA,"+ 30 años","  piso",5,4,NA,23,74,67,2,1,NA,FALSE,"individual","central",0,"VW0000001254436",48012,"Rekalde",TRUE,"CALLE","KIRIKIÑO","6","PARTICULAR",19
"2008-01-21",249000,"segunda mano / buen estado",NA,"+ 30 años","  piso",5,4,NA,23,74,67,2,1,NA,FALSE,"individual","central",0,"VW0000001254436",48012,"Rekalde",TRUE,"CALLE","KIRIKIÑO","6","PARTICULAR",19
"2008-03-24",239803,"segunda mano / buen estado",NA,"+ 30 años","  piso",5,4,NA,23,74,67,2,1,NA,FALSE,"individual","central",0,"VW0000001254436",48012,"Rekalde",TRUE,"CALLE","KIRIKIÑO","6","PARTICULAR",19
"2008-07-20",233000,"segunda mano / buen estado",NA,"+ 30 años","  piso",5,4,NA,23,74,67,2,1,NA,FALSE,"individual","central",0,"VW0000001254436",48012,"Rekalde",TRUE,"CALLE","KIRIKIÑO","6","PARTICULAR",19
"2009-05-14",222374,"segunda mano / buen estado",NA,"+ 30 años","  piso",5,4,NA,23,74,67,2,1,NA,FALSE,"individual","central",0,"VW0000001254436",48012,"Rekalde",TRUE,"CALLE","KIRIKIÑO","6","PARTICULAR",19
"2009-05-29",214000,"segunda mano / buen estado",NA,"+ 30 años","  piso",5,4,NA,23,74,67,2,1,NA,FALSE,"individual","central",0,"VW0000001254436",48012,"Rekalde",TRUE,"CALLE","KIRIKIÑO","6","PARTICULAR",19
"2010-09-14",360607,"segunda mano / buen estado",NA,"10-20 años","  piso",15,4,NA,0,100,0,3,2,NA,TRUE,"central","indet",0,"VW0000003412850",48006,"Begoña - Santutxu",TRUE,"CALLE","REVERENDO VICENTE GARAMENDI","2","PARTICULAR",34
"2010-06-29",425000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,90,NA,2,2,NA,TRUE,"central",NA,1,"VC0000003197091",48003,"Casco Viejo",TRUE,"CALLE","ANGEL ORTIZ ALFAU","4","PARTICULAR",29
"2011-01-21",199000,"segunda mano / buen estado",NA,"+ 30 años","  piso",7,4,"suroeste",30,78,67,3,1,NA,TRUE,"individual","central",0,"VW0000003805845",48003,"Ibaiondo",TRUE,"CALLE","ZAMACOLA","3","PARTICULAR",NA
"2010-08-16",690000,"segunda mano / buen estado",NA,"+ 30 años","chalet pareado",3,NA,NA,0,300,250,5,2,NA,FALSE,"central","colectiva",1,"VW0000003342729",48007,"Uribarri",TRUE,"CAMINO","ZURBARAN","43","PARTICULAR",NA
"2011-01-14",372000,"segunda mano / buen estado",NA,"20-30 años","  piso",1,3,NA,60,86,0,3,2,NA,TRUE,"individual","central",1,"VW0000003778078",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","ONDARROA","3","PARTICULAR",35
"2011-02-01",435000,"segunda mano / a reformar",NA,"+ 30 años","  piso",7,2,NA,70,105,0,2,2,NA,TRUE,"central","central",0,"VW0000003850553",48010,"Indautxu",TRUE,"CALLE","DOCTOR AREILZA","27","PARTICULAR",18
"2010-03-01",250000,"segunda mano / buen estado",NA,"+ 30 años","  piso",7,4,NA,32,74,60,3,1,NA,TRUE,"individual","central",0,"VW0000002879857",48006,"Begoña - Santutxu",TRUE,"CALLE","FIKA","59","PARTICULAR",33
"2010-04-10",239500,"segunda mano / buen estado",NA,"+ 30 años","  piso",7,4,NA,32,74,60,3,1,NA,TRUE,"individual","central",0,"VW0000002879857",48006,"Begoña - Santutxu",TRUE,"CALLE","FIKA","59","PARTICULAR",33
"2010-06-08",232000,"segunda mano / buen estado",NA,"+ 30 años","  piso",7,4,NA,32,74,60,3,1,NA,TRUE,"individual","central",0,"VW0000002879857",48006,"Begoña - Santutxu",TRUE,"CALLE","FIKA","59","PARTICULAR",33
"2010-09-13",222500,"segunda mano / buen estado",NA,"+ 30 años","  piso",7,4,NA,32,74,60,3,1,NA,TRUE,"individual","central",0,"VW0000002879857",48006,"Begoña - Santutxu",TRUE,"CALLE","FIKA","59","PARTICULAR",33
"2011-02-15",213000,"segunda mano / buen estado",NA,"+ 30 años","  piso",7,4,NA,32,74,60,3,1,NA,TRUE,"individual","central",0,"VW0000002879857",48006,"Begoña - Santutxu",TRUE,"CALLE","FIKA","59","PARTICULAR",33
"2010-05-27",348587,"segunda mano / buen estado",NA,"no consta","  piso",0,0,NA,0,80,0,3,1,NA,TRUE,"individual","colectiva",0,"VP0000003281690",48012,"Rekalde",TRUE,"CALLE","CALIXTO DIEZ","5","AGENCIA",NA
"2008-08-23",360000,"segunda mano / buen estado",NA,"+ 30 años","  piso",6,4,NA,45,90,80,2,2,NA,TRUE,"individual","central",0,"VW0000001715461",48015,"San Ignacio",TRUE,"CALLE","ORIXE","38","PARTICULAR",31
"2008-09-10",359000,"segunda mano / buen estado",NA,"+ 30 años","  piso",6,4,NA,45,90,80,2,2,NA,TRUE,"individual","central",0,"VW0000001715461",48015,"San Ignacio",TRUE,"CALLE","ORIXE","38","PARTICULAR",31
"2009-01-04",354000,"segunda mano / buen estado",NA,"+ 30 años","  piso",6,4,NA,45,90,80,2,2,NA,TRUE,"individual","central",0,"VW0000001715461",48015,"San Ignacio",TRUE,"CALLE","ORIXE","38","PARTICULAR",31
"2009-05-03",349000,"segunda mano / buen estado",NA,"+ 30 años","  piso",6,4,NA,45,90,80,2,2,NA,TRUE,"individual","central",0,"VW0000001715461",48015,"San Ignacio",TRUE,"CALLE","ORIXE","38","PARTICULAR",31
"2010-10-03",234500,"segunda mano / buen estado",NA,"+ 30 años","  piso",5,5,NA,30,81,67,3,1,NA,TRUE,"individual","central",0,"VW0000003464747",48006,"Ibaiondo",TRUE,"TRAVESIA","ITURRIBIDE","4","PARTICULAR",20
"2010-10-17",231300,"segunda mano / buen estado",NA,"+ 30 años","  piso",5,5,NA,30,81,67,3,1,NA,TRUE,"individual","central",0,"VW0000003464747",48006,"Ibaiondo",TRUE,"TRAVESIA","ITURRIBIDE","4","PARTICULAR",20
"2011-01-05",228000,"segunda mano / buen estado",NA,"+ 30 años","  piso",5,5,NA,30,81,67,3,1,NA,TRUE,"individual","central",0,"VW0000003464747",48006,"Ibaiondo",TRUE,"TRAVESIA","ITURRIBIDE","4","PARTICULAR",20
"2010-11-08",342577,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,25,80,0,3,1,NA,TRUE,"individual","central",0,"VW0000003573219",48010,"Indautxu",TRUE,"CALLE","GENERAL EGUIA","11","PARTICULAR",18
"2011-01-31",141300,"segunda mano / buen estado",NA,"+ 30 años","  piso",3,2,NA,0,82,71,3,1,NA,FALSE,"central","central",0,"VW0000003845561",48013,"Basurto - Zorroza",TRUE,"CARRETERA","ZORROTZA A KASTREXANA","200","PARTICULAR",NA
"2011-03-10",290000,"segunda mano / buen estado",NA,"no consta","  piso",6,2,NA,60,67,55,2,1,NA,TRUE,"individual","central",0,"VW0000003969669",48011,"Abando - Albia",TRUE,NA,"ALAMEDA URQUIJO","54","PARTICULAR",NA
"2010-12-15",500000,"segunda mano / buen estado",NA,"no consta","  piso",7,NA,NA,146,89,0,3,2,NA,TRUE,"central","indet",1,"VW0000003702550",48010,"Indautxu",TRUE,"CALLE","GENERAL EGUIA","5","PARTICULAR",18
"2009-12-14",288486,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,64,NA,3,1,NA,TRUE,"individual","central",0,"VC0000002747225",48004,"Begoña - Santutxu",TRUE,"CALLE","BARRIO AZURLEKO","16","PARTICULAR",NA
"2010-10-17",222000,"segunda mano / buen estado",NA,"+ 30 años","  piso",4,2,"sur",18,90,76,3,1,NA,FALSE,"individual","central",0,"VW0000003505289",48007,"Uribarri",TRUE,"CALLE","ARABELLA","57","PARTICULAR",NA
"2008-01-07",249420,"segunda mano / buen estado",NA,"+ 30 años","  piso",5,4,NA,30,75,65,2,1,NA,TRUE,"desc/no tiene","central",0,"VW0000001244362",48002,"Rekalde",TRUE,"CALLE","FILOMENA BALDEZATE","2","PARTICULAR",16
"2008-05-04",240000,"segunda mano / buen estado",NA,"+ 30 años","  piso",5,4,NA,30,75,65,2,1,NA,TRUE,"desc/no tiene","central",0,"VW0000001244362",48002,"Rekalde",TRUE,"CALLE","FILOMENA BALDEZATE","2","PARTICULAR",16
"2008-11-23",215000,"segunda mano / buen estado",NA,"+ 30 años","  piso",5,4,NA,30,75,65,2,1,NA,TRUE,"desc/no tiene","central",0,"VW0000001244362",48002,"Rekalde",TRUE,"CALLE","FILOMENA BALDEZATE","2","PARTICULAR",16
"2009-10-26",190000,"segunda mano / buen estado",NA,"+ 30 años","  piso",5,4,NA,30,75,65,2,1,NA,TRUE,"desc/no tiene","central",0,"VW0000001244362",48002,"Rekalde",TRUE,"CALLE","FILOMENA BALDEZATE","2","PARTICULAR",16
"2008-04-07",330557,"segunda mano / buen estado",NA,"5-10 años","  piso",6,3,NA,45,78,69,1,1,NA,TRUE,"individual","central",0,"VW0000001437167",48012,"Basurto - Zorroza",TRUE,"CALLE","AUTONOMIA","70","PARTICULAR",7
"2010-10-31",720000,"segunda mano / buen estado",NA,"+ 30 años","  piso",8,6,NA,75,115,105,3,2,NA,TRUE,"central","indet",1,"VW0000003549601",48011,"Indautxu",TRUE,"CALLE","RODRIGUEZ ARIAS","53","PARTICULAR",18
"2010-11-27",700000,"segunda mano / buen estado",NA,"+ 30 años","  piso",8,6,NA,75,115,105,3,2,NA,TRUE,"central","indet",1,"VW0000003549601",48011,"Indautxu",TRUE,"CALLE","RODRIGUEZ ARIAS","53","PARTICULAR",18
"2010-12-31",688000,"segunda mano / buen estado",NA,"+ 30 años","  piso",8,6,NA,75,115,105,3,2,NA,TRUE,"central","indet",1,"VW0000003549601",48011,"Indautxu",TRUE,"CALLE","RODRIGUEZ ARIAS","53","PARTICULAR",18
"2011-01-26",670000,"segunda mano / buen estado",NA,"+ 30 años","  piso",8,6,NA,75,115,105,3,2,NA,TRUE,"central","indet",1,"VW0000003549601",48011,"Indautxu",TRUE,"CALLE","RODRIGUEZ ARIAS","53","PARTICULAR",18
"2011-02-10",640000,"segunda mano / buen estado",NA,"+ 30 años","  piso",8,6,NA,75,115,105,3,2,NA,TRUE,"central","indet",1,"VW0000003549601",48011,"Indautxu",TRUE,"CALLE","RODRIGUEZ ARIAS","53","PARTICULAR",18
"2011-03-07",625000,"segunda mano / buen estado",NA,"+ 30 años","  piso",8,6,NA,75,115,105,3,2,NA,TRUE,"central","indet",1,"VW0000003549601",48011,"Indautxu",TRUE,"CALLE","RODRIGUEZ ARIAS","53","PARTICULAR",18
"2010-12-20",228385,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,70,NA,2,1,NA,TRUE,"desc/no tiene",NA,0,"VC0000003733964",48015,"Deusto",TRUE,"CALLE","BENIDORM","11","PARTICULAR",17
"2010-11-01",650000,"segunda mano / buen estado",NA,"+ 30 años","  piso",7,7,"norte",46,95,90,3,2,NA,TRUE,"individual","central",0,"VW0000003550262",48009,"Abando - Albia",TRUE,"CALLE","JUAN DE AJURIAGUERRA","25","PARTICULAR",1
"2010-12-14",600000,"segunda mano / buen estado",NA,"+ 30 años","  piso",7,7,"norte",46,95,90,3,2,NA,TRUE,"individual","central",0,"VW0000003550262",48009,"Abando - Albia",TRUE,"CALLE","JUAN DE AJURIAGUERRA","25","PARTICULAR",1
"2011-03-29",559000,"segunda mano / buen estado",NA,"+ 30 años","  piso",7,7,"norte",46,95,90,3,2,NA,TRUE,"individual","central",0,"VW0000003550262",48009,"Abando - Albia",TRUE,"CALLE","JUAN DE AJURIAGUERRA","25","PARTICULAR",1
"2010-08-31",213400,"segunda mano / buen estado",NA,"+ 30 años","  piso",4,1,NA,30,55,50,1,1,NA,FALSE,"individual","colectiva",0,"VW0000003373282",48005,"Casco Viejo",TRUE,"CALLE","BARRENKALE","4","PARTICULAR",11
"2010-10-24",214009,"segunda mano / buen estado",NA,"+ 30 años","  piso",4,1,NA,30,55,50,1,1,NA,FALSE,"individual","colectiva",0,"VW0000003373282",48005,"Casco Viejo",TRUE,"CALLE","BARRENKALE","4","PARTICULAR",11
"2010-10-24",219400,"segunda mano / buen estado",NA,"+ 30 años","  piso",4,1,NA,30,55,50,1,1,NA,FALSE,"individual","colectiva",0,"VW0000003373282",48005,"Casco Viejo",TRUE,"CALLE","BARRENKALE","4","PARTICULAR",11
"2010-09-21",168000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,65,0,2,1,NA,FALSE,"central","colectiva",0,"VC0000003450727",48012,"Rekalde",TRUE,"CALLE","IRALA","24","PARTICULAR",19
"2010-11-14",230000,"segunda mano / buen estado",NA,"5-10 años","  piso",5,3,"sur",37,84,70,2,2,NA,TRUE,"individual","central",0,"VW0000003593257",48003,"San Adrián - La Peña",TRUE,"CALLE","ARGINAO","4","PARTICULAR",22
"2009-06-05",195350,"segunda mano / a reformar",NA,"+ 30 años","  piso",6,2,"sur",15,60,58,3,1,NA,TRUE,"desc/no tiene","colectiva",0,"VW0000002331320",48003,"Ibaiondo",TRUE,"CALLE","BAILEN","31","PARTICULAR",30
"2010-04-19",180304,"segunda mano / a reformar",NA,"+ 30 años","  piso",6,2,"sur",15,60,58,3,1,NA,TRUE,"desc/no tiene","colectiva",0,"VW0000002331320",48003,"Ibaiondo",TRUE,"CALLE","BAILEN","31","PARTICULAR",30
"2010-12-26",171288,"segunda mano / a reformar",NA,"+ 30 años","  piso",6,2,"sur",15,60,58,3,1,NA,TRUE,"desc/no tiene","colectiva",0,"VW0000002331320",48003,"Ibaiondo",TRUE,"CALLE","BAILEN","31","PARTICULAR",30
"2010-06-08",294496,"segunda mano / buen estado",NA,"+ 30 años","  piso",9,3,"suroeste",130,106,98,3,2,NA,TRUE,"central","indet",0,"VW0000003114910",48007,"Uribarri",TRUE,"AVENIDA","ZUMALACARREGUI","109","PARTICULAR",40
"2010-12-04",322000,"segunda mano / buen estado",NA,"5-10 años","  piso",6,4,NA,36,63,55,2,1,NA,TRUE,"individual","central",1,"VW0000003676938",48015,"Deusto",TRUE,"CALLE","IBARREKOLANDA","11","PARTICULAR",32
"2010-10-19",270000,"segunda mano / buen estado",NA,"< 5 años","  piso",7,3,NA,NA,80,NA,2,2,NA,TRUE,"individual","colectiva",0,"VC0000003533034",48003,"San Adrián - La Peña",TRUE,"CALLE","ZAMACOLA","41","PARTICULAR",NA
"2010-10-21",140000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,57,NA,3,1,NA,FALSE,"desc/no tiene",NA,0,"VC0000003540078",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","TXOTENA","90","PARTICULAR",28
"2010-08-05",240000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,68,NA,3,1,NA,TRUE,"individual",NA,0,"VC0000003337824",48006,"Ibaiondo",TRUE,"CALLE","PRIM","39","PARTICULAR",20
"2010-07-09",630000,"segunda mano / buen estado",NA,"no consta","chalet adosado",NA,NA,NA,NA,200,NA,3,3,NA,FALSE,"individual",NA,1,"VC0000003245725",48007,"Uribarri",TRUE,"CALLE","COOPERATIVA POPULAR","31","PARTICULAR",NA
"2011-02-12",360600,"segunda mano / buen estado",NA,"20-30 años","  piso",7,4,"sudeste",120,120,110,3,2,NA,TRUE,"central","indet",0,"VW0000003890802",48007,"Uribarri",TRUE,"CALLE","BEGOÑALDE","11","PARTICULAR",40
"2009-01-21",300000,"segunda mano / a reformar",NA,"+ 30 años","  piso",7,4,NA,60,85,80,3,1,NA,TRUE,"central","central",0,"VW0000002038987",48008,"Abando - Albia",TRUE,"CALLE","EUSKALDUNA","3","PARTICULAR",1
"2009-02-10",450759,"segunda mano / buen estado",NA,"5-10 años","  piso",7,5,"sur",39,130,100,3,2,NA,TRUE,"individual","central",1,"VW0000002084159",48012,"Rekalde",TRUE,"CALLE","JAEN","4","PARTICULAR",16
"2010-09-10",270000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,72,NA,3,1,NA,TRUE,"individual",NA,0,"VC0000003424982",48004,"Begoña - Santutxu",TRUE,"CALLE","SANTUTXU","2","PARTICULAR",33
"2009-01-28",890000,"segunda mano / buen estado",NA,"no consta","casa o chalet independiente",NA,NA,NA,NA,300,NA,5,4,NA,FALSE,"individual",NA,3,"VC0000002075550",48015,"Uribarri",TRUE,"CARRETERA","SANTO DOMINGO","45","PARTICULAR",14
"2008-05-21",372628,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,65,55,2,1,NA,TRUE,"individual","central",1,"VC0000001553961",48012,"Rekalde",TRUE,"PLAZA","MOZART","1","PARTICULAR",19
